source,target,status,decision,confidence,title,notes
/5-golden-rules-of-traversing-downtown-nairobi-ft-melodica-music-store/,/magazine/5-golden-rules-of-traversing-downtown-nairobi-ft-melodica-music-store,302,redirect_to_react_route,high,"The 5 Golden Rules of Traversing Downtown Nairobi, Featuring Melodica Music Stores | WAKILISHA",Legacy article/page slug has a matching React magazine route.
/5-ideas-to-make-christmas-2020-better/,/magazine/5-ideas-to-make-christmas-2020-better,302,redirect_to_react_route,high,5 Ideas to Make Christmas in Isolation Better | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/5-kenyan-artists-to-follow/,/magazine/5-kenyan-artists-to-follow,302,redirect_to_react_route,high,5 Kenyan Artists to Follow | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/5-kenyan-artists-to-look-out-for-in-2025/,/magazine/5-kenyan-artists-to-look-out-for-in-2025,302,redirect_to_react_route,high,5 Kenyan Artists To Look Out For In 2025 | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/5-kenyan-music-events-you-should-attend-at-least-once/,/magazine/5-kenyan-music-events-you-should-attend-at-least-once,302,redirect_to_react_route,high,5 Kenyan Music Events You Should Attend At Least Once | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/5-kenyan-music-podcasts-you-should-listen-to/,/magazine/5-kenyan-music-podcasts-you-should-listen-to,302,redirect_to_react_route,high,5 Kenyan Music Podcasts You Should Listen To | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/5-reasons-why-you-should-wear-a-mask/,/magazine/5-reasons-why-you-should-wear-a-mask,302,redirect_to_react_route,high,5 Reasons Why You Should Wear A Mask | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/8-kenyan-artists-making-waves-in-2021/,/magazine/8-kenyan-artists-making-waves-in-2021,302,redirect_to_react_route,high,8 Kenyan Artists Making Waves in 2021 | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/a-bad-memory-recorder-practice-and-female-friendships/,/magazine/a-bad-memory-recorder-practice-and-female-friendships,302,redirect_to_react_route,high,"A bad memory, recorder practice, and female friendships | WAKILISHA",Legacy article/page slug has a matching React magazine route.
/acumen-and-dominion-why-wakadinali-only-sit-in-the-cockpit-of-entertainment/,/magazine/acumen-and-dominion-why-wakadinali-only-sit-in-the-cockpit-of-entertainment,302,redirect_to_react_route,high,Acumen and Dominion: Why Wakadinali only sit in the cockpit of entertainment | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/affordable-art-show-2023/,/magazine/affordable-art-show-2023,302,redirect_to_react_route,high,The 2023 Affordable Art Show Promises You More Art | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/african-renaissance-through-music-part-ii/,/magazine/african-renaissance-through-music-part-ii,302,redirect_to_react_route,high,African Renaissance Through Music – Part II | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/african-renaissance-through-music/,/magazine/african-renaissance-through-music,302,redirect_to_react_route,high,African Renaissance Through Music – Part I | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/africas-online-gossip-enterprise-and-its-place-in-the-entertainment-industry/,/magazine/africas-online-gossip-enterprise-and-its-place-in-the-entertainment-industry,302,redirect_to_react_route,high,Africa&#039;s Online Gossip Enterprise and its Role in the Entertainment Industry | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/ai-could-take-my-job-and-maybe-thats-a-good-thing/,/magazine/ai-could-take-my-job-and-maybe-thats-a-good-thing,302,redirect_to_react_route,high,AI Could Take My Job and Maybe That&#039;s a Good Thing | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/ai-for-all/,/magazine/ai-for-all,302,redirect_to_react_route,high,AI For All | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-58-flava-by-buruklyn-boyz/,/magazine/album-review-58-flava-by-buruklyn-boyz,302,redirect_to_react_route,high,Album Review: 58 Flava by Buruklyn Boyz | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-alusa-why-are-you-topless/,/magazine/album-review-alusa-why-are-you-topless,302,redirect_to_react_route,high,Album Review: Alusa Why Are You Topless? | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-dusk-to-dawn-by-serro/,/magazine/album-review-dusk-to-dawn-by-serro,302,redirect_to_react_route,high,Album Review: Dusk to Dawn by Serro | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-labor-of-love-zaituni-wambui/,/magazine/album-review-labor-of-love-zaituni-wambui,302,redirect_to_react_route,high,Album Review: Labor of Love by Zaituni Wambui | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-love-hate-pt-1/,/magazine/album-review-love-hate-pt-1,302,redirect_to_react_route,high,Album Review: Love / Hate Pt. 1 | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-love-letters-3-by-caleb-awiti/,/magazine/album-review-love-letters-3-by-caleb-awiti,302,redirect_to_react_route,high,Album Review: Love Letters 3 by Caleb Awiti | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-mauru-unit/,/magazine/album-review-mauru-unit,302,redirect_to_react_route,high,Album Review: Mauru Unit | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-maybe-ii-by-xenia-manasseh-and-ukweli/,/magazine/album-review-maybe-ii-by-xenia-manasseh-and-ukweli,302,redirect_to_react_route,high,Album Review: Maybe II by Xenia Manasseh and Ukweli | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-mtoto-wa-khadija-by-mejja/,/magazine/album-review-mtoto-wa-khadija-by-mejja,302,redirect_to_react_route,high,Album Review: Mtoto wa Khadija by Mejja | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-now-its-experience-talking-blinky-bill-muthoni-drummer-queen/,/magazine/album-review-now-its-experience-talking-blinky-bill-muthoni-drummer-queen,302,redirect_to_react_route,high,Album Review: Now It&#039;s Experience Talking by Blinky Bill and Muthoni Drummer Queen | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-sumbua-by-lil-maina/,/magazine/album-review-sumbua-by-lil-maina,302,redirect_to_react_route,high,Album Review: Sumbua by Lil Maina | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-sweetest-time-by-maya-amolo/,/magazine/album-review-sweetest-time-by-maya-amolo,302,redirect_to_react_route,high,Album Review: Sweetest Time by Maya Amolo | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-the-lion-of-sudah/,/magazine/album-review-the-lion-of-sudah,302,redirect_to_react_route,high,Album Review: The Lion Of Sudah | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-time2023-by-h_art-the-band/,/magazine/album-review-time2023-by-h_art-the-band,302,redirect_to_react_route,high,Album Review: Time(2023) by H_art the Band | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-victims-of-madness-2-0/,/magazine/album-review-victims-of-madness-2-0,302,redirect_to_react_route,high,Album Review: Victims of Madness 2.0 | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/album-review-we-dont-need-money-to-be-rich-by-mutoriah/,/magazine/album-review-we-dont-need-money-to-be-rich-by-mutoriah,302,redirect_to_react_route,high,Album Review: We Don&#039;t Need Money To Be Rich by Mutoriah | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/all-that-glitters/,/magazine/all-that-glitters,302,redirect_to_react_route,high,All that glitters | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/anyango-mpinga-leading-the-way-for-kenyan-fashion-designers/,/magazine/anyango-mpinga-leading-the-way-for-kenyan-fashion-designers,302,redirect_to_react_route,high,Anyango Mpinga is leading the way for Kenyan fashion designers | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/art-guide-mapping-nairobi-cultural-hotspots/,/magazine/art-guide-mapping-nairobi-cultural-hotspots,302,redirect_to_react_route,high,Art Guide: Mapping Nairobi&#039;s Cultural Hotspots | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/artist/4mr-frank-white/,/artists/4mr-frank-white,302,redirect_to_react_route,high,4mr Frank White | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/ayrosh/,/artists/ayrosh,302,redirect_to_react_route,high,Ayrosh | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/ayub-ogada/,/artists/ayub-ogada,302,redirect_to_react_route,high,Ayub Ogada | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/bahati/,/artists/bahati,302,redirect_to_react_route,high,Bahati | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/bensoul/,/artists/bensoul,302,redirect_to_react_route,high,Bensoul | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/bien/,/artists/bien,302,redirect_to_react_route,high,Bien | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/big-nyagz/,/artists/big-nyagz,302,redirect_to_react_route,high,Big Nyagz | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/blinky-bill/,/artists/blinky-bill,302,redirect_to_react_route,high,Blinky Bill | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/boutross/,/artists/boutross,302,redirect_to_react_route,high,Boutross | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/brandy-maina/,/artists/brandy-maina,302,redirect_to_react_route,high,Brandy Maina | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/breeder-lw/,/artists/breeder-lw,302,redirect_to_react_route,high,Breeder LW | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/bridget-blue/,/artists/bridget-blue,302,redirect_to_react_route,high,Bridget Blue | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/buruklyn-boyz/,/artists/buruklyn-boyz,302,redirect_to_react_route,high,BURUKLYN BOYZ | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/caleb-awiti/,/artists/caleb-awiti,302,redirect_to_react_route,high,Caleb Awiti | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/charisma/,/artists/charisma,302,redirect_to_react_route,high,Charisma | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/chimano/,/artists/chimano,302,redirect_to_react_route,high,Chimano | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/chris-kaiga/,/artists/chris-kaiga,302,redirect_to_react_route,high,Chris Kaiga | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/ciano-maimba/,/artists/ciano-maimba,302,redirect_to_react_route,high,Ciano Maimba | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/coster-ojwang/,/artists/coster-ojwang,302,redirect_to_react_route,high,Coster Ojwang | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/dyana-cods/,/artists/dyana-cods,302,redirect_to_react_route,high,Dyana Cods | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/e-sir/,/artists/e-sir,302,redirect_to_react_route,high,E-Sir | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/elani/,/artists/elani,302,redirect_to_react_route,high,Elani | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/elsy-wameyo/,/artists/elsy-wameyo,302,redirect_to_react_route,high,Elsy Wameyo | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/eric-wainaina/,/artists/eric-wainaina,302,redirect_to_react_route,high,Eric Wainaina | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/ethic/,/artists/ethic,302,redirect_to_react_route,high,ETHIC | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/exray-taniua/,/artists/exray-taniua,302,redirect_to_react_route,high,Exray Taniua | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/fancy-fingers/,/artists/fancy-fingers,302,redirect_to_react_route,high,Fancy Fingers | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/fathermoh/,/artists/fathermoh,302,redirect_to_react_route,high,Fathermoh | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/fena-gitu/,/artists/fena-gitu,302,redirect_to_react_route,high,Fena Gitu | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/flier/,/artists/flier,302,redirect_to_react_route,high,Flier | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/genes1s/,/artists/genes1s,302,redirect_to_react_route,high,Genes1s | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/h_art-the-band/,/artists/h_art-the-band,302,redirect_to_react_route,high,H_art The Band | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/israel-onyach/,/artists/israel-onyach,302,redirect_to_react_route,high,Israel Onyach | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/iyanii/,/artists/iyanii,302,redirect_to_react_route,high,Iyanii | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/joefes/,/artists/joefes,302,redirect_to_react_route,high,Joefes | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/jua-cali/,/artists/jua-cali,302,redirect_to_react_route,high,Jua Cali | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/juliani/,/artists/juliani,302,redirect_to_react_route,high,Juliani | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/june-gachui/,/artists/june-gachui,302,redirect_to_react_route,high,June Gachui | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/just-a-band/,/artists/just-a-band,302,redirect_to_react_route,high,Just A Band | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/kaa-la-moto/,/artists/kaa-la-moto,302,redirect_to_react_route,high,Kaa La Moto | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/kagwe-mungai/,/artists/kagwe-mungai,302,redirect_to_react_route,high,Kagwe Mungai | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/kahush/,/artists/kahush,302,redirect_to_react_route,high,Kahu$h | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/kalamashaka/,/artists/kalamashaka,302,redirect_to_react_route,high,Kalamashaka | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/karura-voices/,/artists/karura-voices,302,redirect_to_react_route,high,Karura Voices | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/katapilla/,/artists/katapilla,302,redirect_to_react_route,high,Katapilla | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/kethan/,/artists/kethan,302,redirect_to_react_route,high,Kethan | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/khaligraph-jones/,/artists/khaligraph-jones,302,redirect_to_react_route,high,Khaligraph Jones | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/king-kaka/,/artists/king-kaka,302,redirect_to_react_route,high,King Kaka | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/kitu-sewer/,/artists/kitu-sewer,302,redirect_to_react_route,high,Kitu Sewer | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/kleptomaniax/,/artists/kleptomaniax,302,redirect_to_react_route,high,Kleptomaniax | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/krg-the-don/,/artists/krg-the-don,302,redirect_to_react_route,high,Krg the Don | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/kushman/,/artists/kushman,302,redirect_to_react_route,high,Kushman | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/lil-maina/,/artists/lil-maina,302,redirect_to_react_route,high,Lil Maina | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/maandy/,/artists/maandy,302,redirect_to_react_route,high,Maandy | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/maovete/,/artists/maovete,302,redirect_to_react_route,high,Maovete | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/masauti/,/artists/masauti,302,redirect_to_react_route,high,Masauti | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/mastar-vk/,/artists/mastar-vk,302,redirect_to_react_route,high,Mastar VK | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/matata/,/artists/matata,302,redirect_to_react_route,high,Matata | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/matt-ngesa/,/artists/matt-ngesa,302,redirect_to_react_route,high,Matt Ngesa | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/mau-from-nowhere/,/artists/mau-from-nowhere,302,redirect_to_react_route,high,mau from nowhere | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/maya-amolo/,/artists/maya-amolo,302,redirect_to_react_route,high,Maya Amolo | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/mayonde/,/artists/mayonde,302,redirect_to_react_route,high,Mayonde | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/mbuzi-gang/,/artists/mbuzi-gang,302,redirect_to_react_route,high,Mbuzi Gang | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/mejja/,/artists/mejja,302,redirect_to_react_route,high,Mejja | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/mordecai-dex/,/artists/mordecai-dex,302,redirect_to_react_route,high,Mordecai Dex | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/muthaka/,/artists/muthaka,302,redirect_to_react_route,high,Muthaka | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/mutoriah/,/artists/mutoriah,302,redirect_to_react_route,high,Mutoriah | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/nadia-mukami/,/artists/nadia-mukami,302,redirect_to_react_route,high,Nadia Mukami | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/ndovu-kuu/,/artists/ndovu-kuu,302,redirect_to_react_route,high,NDOVU KUU | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/njerae/,/artists/njerae,302,redirect_to_react_route,high,Njerae | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/njoki-karu/,/artists/njoki-karu,302,redirect_to_react_route,high,Njoki Karu | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/nyashinski/,/artists/nyashinski,302,redirect_to_react_route,high,Nyashinski | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/ochungulo-family/,/artists/ochungulo-family,302,redirect_to_react_route,high,Ochungulo Family | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/octopizzo/,/artists/octopizzo,302,redirect_to_react_route,high,Octopizzo | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/okello-max/,/artists/okello-max,302,redirect_to_react_route,high,Okello Max | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/otile-brown/,/artists/otile-brown,302,redirect_to_react_route,high,Otile Brown | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/polaris-pauline/,/artists/polaris-pauline,302,redirect_to_react_route,high,Polaris Pauline | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/rekles/,/artists/rekles,302,redirect_to_react_route,high,Rekles | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/sabi-wu/,/artists/sabi-wu,302,redirect_to_react_route,high,Sabi Wu | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/sauti-sol/,/artists/sauti-sol,302,redirect_to_react_route,high,Sauti Sol | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/savara/,/artists/savara,302,redirect_to_react_route,high,Savara | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/savinnah/,/artists/savinnah,302,redirect_to_react_route,high,Savinnah | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/scar-mkadinali/,/artists/scar-mkadinali,302,redirect_to_react_route,high,Scar Mkadinali | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/serro/,/artists/serro,302,redirect_to_react_route,high,SERRO | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/sewersydaa/,/artists/sewersydaa,302,redirect_to_react_route,high,Sewersydaa | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/shekinah-karen/,/artists/shekinah-karen,302,redirect_to_react_route,high,Shekinah Karen | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/sofiya-nzau/,/artists/sofiya-nzau,302,redirect_to_react_route,high,Sofiya Nzau | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/ssaru/,/artists/ssaru,302,redirect_to_react_route,high,Ssaru | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/stacy-kamatu/,/artists/stacy-kamatu,302,redirect_to_react_route,high,STACY KAMATU | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/swat-matire/,/artists/swat-matire,302,redirect_to_react_route,high,Swat Matire | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/teslah/,/artists/teslah,302,redirect_to_react_route,high,Teslah | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/tina-ardor/,/artists/tina-ardor,302,redirect_to_react_route,high,Tina Ardor | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/tipsy-gee/,/artists/tipsy-gee,302,redirect_to_react_route,high,Tipsy Gee | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/toxic-lyrikali/,/artists/toxic-lyrikali,302,redirect_to_react_route,high,Toxic Lyrikali | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/trio-mio/,/artists/trio-mio,302,redirect_to_react_route,high,Trio Mio | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/ukweli/,/artists/ukweli,302,redirect_to_react_route,high,Ukweli | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/uncojingjong/,/artists/uncojingjong,302,redirect_to_react_route,high,Uncojingjong | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/unspoken-salaton/,/artists/unspoken-salaton,302,redirect_to_react_route,high,Unspoken Salaton | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/v-be/,/artists/v-be,302,redirect_to_react_route,high,V-Be | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/vic-west/,/artists/vic-west,302,redirect_to_react_route,high,Vic West | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/wakadinali/,/artists/wakadinali,302,redirect_to_react_route,high,Wakadinali | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/wanavokali/,/artists/wanavokali,302,redirect_to_react_route,high,Wanavokali | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/wangechi/,/artists/wangechi,302,redirect_to_react_route,high,Wangechi | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/wanja-wohoro/,/artists/wanja-wohoro,302,redirect_to_react_route,high,Wanja Wohoro | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/watendawili/,/artists/watendawili,302,redirect_to_react_route,high,Watendawili | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/we-are-nubia/,/artists/we-are-nubia,302,redirect_to_react_route,high,We Are Nubia | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/willy-paul/,/artists/willy-paul,302,redirect_to_react_route,high,Willy Paul | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/winyo/,/artists/winyo,302,redirect_to_react_route,high,Winyo | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/wyre/,/artists/wyre,302,redirect_to_react_route,high,Wyre | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/xenia-manasseh/,/artists/xenia-manasseh,302,redirect_to_react_route,high,Xenia Manasseh | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/yaba/,/artists/yaba,302,redirect_to_react_route,high,Yaba | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/ywaya-tajiri/,/artists/ywaya-tajiri,302,redirect_to_react_route,high,Ywaya Tajiri | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/zaituni/,/artists/zaituni,302,redirect_to_react_route,high,Zaituni | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/zowie-kengocha/,/artists/zowie-kengocha,302,redirect_to_react_route,high,Zowie Kengocha | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/zzero-sufuri/,/artists/zzero-sufuri,302,redirect_to_react_route,high,Zzero Sufuri | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
